Name,Cluster,Dist,f_Dist,r_Dist,log(Age),r_log(Age),Vmag,(B-V)0,log(Lx),log(Lx/Lb),Ref,Simbad,_RA,_DE,Lx,age,logLx_cgs
623,Cl Melotte 22 1532     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",13.87,1.23,22.43,-2.97,51   ,Simbad,56.921580000000006,23.74033,2.691534803926914e+29,131825673.85564047,29.43
624,Cl Melotte 22 335      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",13.65,1.22,22.63,-2.85,51   ,Simbad,56.09608000000001,24.06831,4.265795188015917e+29,131825673.85564047,29.63
625,Cl Melotte 22 930      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",14.08,1.22,22.15,-3.16,51   ,Simbad,56.553580000000004,24.054389999999998,1.4125375446227496e+29,131825673.85564047,29.15
626,Cl Melotte 22 2927     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",13.85,1.22,22.34,-3.06,51   ,Simbad,57.77321,24.736810000000002,2.187761623949552e+29,131825673.85564047,29.34
627,Cl Melotte 22 357      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",13.2,1.17,22.83,-2.79,51   ,Simbad,56.11671,24.17156,6.76082975391979e+29,131825673.85564047,29.83
628,Cl Melotte 22 380      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",13.21,1.17,21.67,-3.94,51   ,Simbad,56.155919999999995,25.13781,4.677351412872001e+28,131825673.85564047,28.67
629,Cl Melotte 22 451      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",13.31,1.17,22.19,-3.38,51   ,Simbad,56.20904,24.91111,1.5488166189124859e+29,131825673.85564047,29.19
630,Cl Melotte 22 1653     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",13.38,1.17,22.59,-2.95,51   ,Simbad,56.99887,24.73133,3.890451449942805e+29,131825673.85564047,29.59
631,Cl Melotte 22 3019     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",13.41,1.17,22.28,-3.25,51   ,Simbad,57.85167,24.08742,1.905460717963252e+29,131825673.85564047,29.28
632,Cl Melotte 22 1061     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",13.49,1.15,22.51,-2.97,51   ,Simbad,56.62992,24.11736,3.235936569296294e+29,131825673.85564047,29.51
633,Cl Melotte 22 3063     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",13.42,1.13,22.61,-2.89,51   ,Simbad,57.87475,23.89922,4.073802778041121e+29,131825673.85564047,29.61
634,Cl Melotte 22 1348     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",12.58,1.11,22.09,-3.73,51   ,Simbad,56.82525,24.39078,1.2302687708123812e+29,131825673.85564047,29.09
635,Cl Melotte 22 799      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",12.91,1.09,22.35,-3.33,51   ,Simbad,56.460330000000006,23.87394,2.238721138568347e+29,131825673.85564047,29.35
636,Cl Melotte 22 97       ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",12.53,1.04,22.39,-3.42,51   ,Simbad,55.86091999999999,24.994329999999998,2.4547089156850338e+29,131825673.85564047,29.39
637,Cl Melotte 22 1454     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",12.74,1.04,22.16,-3.55,51   ,Simbad,56.890330000000006,24.68422,1.445439770745928e+29,131825673.85564047,29.16
638,Cl Melotte 22 3197     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",11.98,1.03,23.14,-2.87,51   ,Simbad,58.009330000000006,24.66331,1.3803842646028868e+30,131825673.85564047,30.14
639,Cl Melotte 22 324      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",12.87,1.01,22.85,-2.79,51   ,Simbad,56.09129,24.768420000000003,7.079457843841402e+29,131825673.85564047,29.85
640,Cl Melotte 22 676      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",12.74,1.0,22.0,-3.69,51   ,Simbad,56.37325,23.76053,1e+29,131825673.85564047,29.0
641,Cl Melotte 22 885      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",11.96,0.98,21.98,-4.01,51   ,Simbad,56.53236999999999,24.86681,9.54992586021437e+28,131825673.85564047,28.98
642,Cl Melotte 22 1332     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",12.41,0.98,22.57,-3.24,51   ,Simbad,56.806369999999994,23.71431,3.7153522909717275e+29,131825673.85564047,29.57
643,Cl Melotte 22 2741     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",12.53,0.97,22.38,-3.37,51   ,Simbad,57.644040000000004,24.50783,2.3988329190194847e+29,131825673.85564047,29.38
644,Cl Melotte 22 3163     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",12.65,0.97,22.78,-2.92,51   ,Simbad,57.97246,24.38703,6.0255958607435934e+29,131825673.85564047,29.78
645,Cl Melotte 22 1298     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",12.21,0.96,22.51,-3.36,51   ,Simbad,56.77825,23.71517,3.235936569296294e+29,131825673.85564047,29.51
646,Cl Melotte 22 1124     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",12.2,0.94,22.47,-3.39,51   ,Simbad,56.664080000000006,24.02969,2.951209226666378e+29,131825673.85564047,29.47
647,Cl Melotte 22 2881     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",11.45,0.93,22.9,-3.26,51   ,Simbad,57.726330000000004,23.834889999999998,7.94328234724279e+29,131825673.85564047,29.9
648,Cl Melotte 22 2034     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",12.53,0.92,22.67,-3.05,51   ,Simbad,57.2055,23.97733,4.677351412872e+29,131825673.85564047,29.67
649,Cl Melotte 22 2407     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",12.07,0.91,22.16,-3.74,51   ,Simbad,57.42612,24.463060000000002,1.445439770745928e+29,131825673.85564047,29.16
650,Cl Melotte 22 3096     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",11.97,0.89,22.74,-3.19,51   ,Simbad,57.913669999999996,24.548939999999998,5.4954087385762255e+29,131825673.85564047,29.74
651,Cl Melotte 22 34       ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",11.84,0.88,21.98,-4.0,51   ,Simbad,55.76226,24.66976,9.54992586021437e+28,131825673.85564047,28.98
652,Cl Melotte 22 1095     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",11.71,0.88,22.0,-4.03,51   ,Simbad,56.65739,24.7477,1e+29,131825673.85564047,29.0
653,Cl Melotte 22 263      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",11.51,0.84,22.8,-3.29,51   ,Simbad,56.019580000000005,24.27639,6.309573444801943e+29,131825673.85564047,29.8
654,Cl Melotte 22 303      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",10.36,0.84,22.87,-3.68,51   ,Simbad,56.06106,24.1019,7.413102413009193e+29,131825673.85564047,29.87
655,Cl Melotte 22 916      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",11.59,0.83,22.22,-3.83,51   ,Simbad,56.548919999999995,24.62231,1.6595869074375564e+29,131825673.85564047,29.22
656,Cl Melotte 22 2278     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",10.82,0.83,22.58,-3.78,51   ,Simbad,57.35716,24.93763,3.801893963205597e+29,131825673.85564047,29.58
657,Cl Melotte 22 2880     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",11.63,0.82,21.98,-4.05,51   ,Simbad,57.729519999999994,24.197470000000003,9.54992586021437e+28,131825673.85564047,28.98
658,Cl Melotte 22 2027     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",10.81,0.81,22.42,-3.94,51   ,Simbad,57.20395,24.26744,2.6302679918953922e+29,131825673.85564047,29.42
659,Cl Melotte 22 173      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",10.77,0.8,22.16,-4.21,51   ,Simbad,55.9517,25.19013,1.445439770745928e+29,131825673.85564047,29.16
660,Cl Melotte 22 1275     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",11.33,0.79,22.08,-4.07,51   ,Simbad,56.7559,23.494989999999998,1.2022644346174081e+29,131825673.85564047,29.08
661,Cl Melotte 22 625      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",11.46,0.78,23.19,-2.88,51   ,Simbad,56.338280000000005,23.7275,1.548816618912486e+30,131825673.85564047,30.19
662,Cl Melotte 22 738      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",11.04,0.75,23.25,-3.0,51   ,Simbad,56.4142,23.754279999999998,1.7782794100389228e+30,131825673.85564047,30.25
663,Cl Melotte 22 746      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",11.18,0.73,22.06,-4.13,51   ,Simbad,56.424369999999996,24.43151,1.1481536214968794e+29,131825673.85564047,29.06
664,Cl Melotte 22 2644     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",10.97,0.73,22.04,-4.23,51   ,Simbad,57.58708000000001,24.46676,1.0964781961431829e+29,131825673.85564047,29.04
665,Cl Melotte 22 1032     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",10.98,0.71,23.16,-3.1,51   ,Simbad,56.61837,24.43392,1.445439770745928e+30,131825673.85564047,30.16
666,Cl Melotte 22 1117     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",10.08,0.69,22.33,-4.29,51   ,Simbad,56.65708000000001,23.78774,2.1379620895022238e+29,131825673.85564047,29.33
667,Cl Melotte 22 293      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",10.67,0.66,22.13,-4.25,51   ,Simbad,56.057990000000004,24.77939,1.3489628825916506e+29,131825673.85564047,29.13
668,Cl Melotte 22 514      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",10.61,0.66,22.21,-4.18,51   ,Simbad,56.26668000000001,25.257839999999998,1.621810097358933e+29,131825673.85564047,29.21
669,Cl Melotte 22 253      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",10.54,0.64,23.46,-2.97,51   ,Simbad,56.01473000000001,24.50424,2.8840315031266114e+30,131825673.85564047,30.46
670,Cl Melotte 22 250      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",10.58,0.63,22.39,-4.02,51   ,Simbad,56.01766,24.98985,2.4547089156850338e+29,131825673.85564047,29.39
671,Cl Melotte 22 761      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",10.43,0.63,22.85,-3.62,51   ,Simbad,56.43504,24.22034,7.079457843841402e+29,131825673.85564047,29.85
672,Cl Melotte 22 1514     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",10.41,0.62,22.27,-4.2,51   ,Simbad,56.91854,24.36458,1.8620871366628655e+29,131825673.85564047,29.27
673,Cl Melotte 22 1015     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",10.42,0.61,22.33,-4.14,51   ,Simbad,56.61391999999999,25.13555,2.1379620895022238e+29,131825673.85564047,29.33
674,Cl Melotte 22 314      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",10.44,0.6,23.28,-3.18,51   ,Simbad,56.08371999999999,24.79618,1.905460717963252e+30,131825673.85564047,30.28
675,Cl Melotte 22 996      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",10.3,0.59,22.55,-3.97,51   ,Simbad,56.59441999999999,24.570120000000003,3.5481338923357605e+29,131825673.85564047,29.55
676,Cl Melotte 22 489      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",10.3,0.58,22.32,-4.2,51   ,Simbad,56.235,24.43261,2.089296130854041e+29,131825673.85564047,29.32
677,Cl Melotte 22 708      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",10.01,0.58,22.78,-3.85,51   ,Simbad,56.39745,24.08332,6.0255958607435934e+29,131825673.85564047,29.78
678,Cl Melotte 22 739      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",9.45,0.58,23.29,-3.57,51   ,Simbad,56.42549,24.906029999999998,1.9498445997580415e+30,131825673.85564047,30.29
679,Cl Melotte 22 1215     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",10.43,0.58,22.34,-4.12,51   ,Simbad,56.72399,23.583560000000002,2.187761623949552e+29,131825673.85564047,29.34
680,Cl Melotte 22 2172     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",10.32,0.58,22.3,-4.21,51   ,Simbad,57.2989,24.636589999999998,1.995262314968883e+29,131825673.85564047,29.3
681,Cl Melotte 22 1101     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",10.13,0.57,22.37,-4.2,51   ,Simbad,56.66154,24.95964,2.3442288153199276e+29,131825673.85564047,29.37
682,Cl Melotte 22 2786     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",10.19,0.56,22.38,-4.17,51   ,Simbad,57.66698,23.93304,2.3988329190194847e+29,131825673.85564047,29.38
683,Cl Melotte 22 476      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",9.94,0.52,22.52,-4.13,51   ,Simbad,56.2243,23.92127,3.311311214825908e+29,131825673.85564047,29.52
684,Cl Melotte 22 1856     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",9.9,0.52,22.1,-4.56,51   ,Simbad,57.10896999999999,24.04852,1.2589254117941714e+29,131825673.85564047,29.1
685,Cl Melotte 22 3179     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",9.92,0.52,22.27,-4.38,51   ,Simbad,57.98693000000001,23.901970000000002,1.8620871366628655e+29,131825673.85564047,29.27
686,Cl Melotte 22 727      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",9.58,0.51,22.98,-3.81,51   ,Simbad,56.41733000000001,24.62735,9.549925860214369e+29,131825673.85564047,29.98
687,Cl Melotte 22 1726     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",9.13,0.51,22.56,-4.41,51   ,Simbad,57.02964,24.142129999999998,3.630780547701003e+29,131825673.85564047,29.56
688,Cl Melotte 22 405      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",9.71,0.5,22.65,-4.09,51   ,Simbad,56.16981,24.81854,4.466835921509617e+29,131825673.85564047,29.65
689,Cl Melotte 22 1613     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",9.76,0.5,22.3,-4.42,51   ,Simbad,56.968790000000006,23.94122,1.995262314968883e+29,131825673.85564047,29.3
690,Cl Melotte 22 745      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",9.33,0.48,22.52,-4.37,51   ,Simbad,56.4224,24.288710000000002,3.311311214825908e+29,131825673.85564047,29.52
691,Cl Melotte 22 627      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",9.56,0.46,22.49,-4.3,51   ,Simbad,56.350519999999996,24.886,3.0902954325135794e+29,131825673.85564047,29.49
692,Cl Melotte 22 1912     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",8.93,0.45,22.43,-4.61,51   ,Simbad,57.14491999999999,24.18112,2.691534803926914e+29,131825673.85564047,29.43
693,Cl Melotte 22 25       ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",9.35,0.44,22.02,-4.85,51   ,Simbad,55.72965,24.49308,1.0471285480508986e+29,131825673.85564047,29.02
694,Cl Melotte 22 1309     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",9.34,0.43,22.6,-4.28,51   ,Simbad,56.791909999999994,24.27665,3.9810717055349854e+29,131825673.85564047,29.6
695,Cl Melotte 22 338      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",8.95,0.42,22.3,-4.73,51   ,Simbad,56.09811,24.13266,1.995262314968883e+29,131825673.85564047,29.3
696,Cl Melotte 22 1122     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",9.17,0.42,22.55,-4.39,51   ,Simbad,56.663880000000006,24.1032,3.5481338923357605e+29,131825673.85564047,29.55
697,Cl Melotte 22 1338     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",8.57,0.42,22.12,-5.06,51   ,Simbad,56.819019999999995,24.128410000000002,1.31825673855641e+29,131825673.85564047,29.12
698,Cl Melotte 22 605      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",8.87,0.4,21.94,-5.12,51   ,Simbad,56.336909999999996,24.92207,8.709635899560832e+28,131825673.85564047,28.94
699,Cl Melotte 22 1266     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",8.16,0.32,22.61,-4.72,51   ,Simbad,56.7648,24.81993,4.073802778041121e+29,131825673.85564047,29.61
700,Cl Melotte 22 1762     ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",8.15,0.32,22.69,-4.65,51   ,Simbad,57.05648000000001,24.31842,4.897788193684476e+29,131825673.85564047,29.69
701,Cl Melotte 22 697      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",8.48,0.31,22.14,-5.06,51   ,Simbad,56.39354,24.46331,1.3803842646028867e+29,131825673.85564047,29.14
702,Cl Melotte 22 531      ,Pleiades    ,134.0, ,k      ,8.12,"a,b    ",8.46,0.3,22.2,-5.01,51   ,Simbad,56.27725,24.26352,1.584893192461111e+29,131825673.85564047,29.2
703,Cl* NGC2632 KW256      ,Praesepe    ,194.0, ,"a,b    ",8.87,"a,b    ",12.62,1.0,22.92,-3.08,52   ,Simbad,130.02381,19.0252,8.317637711026744e+29,741310241.3009162,29.92
704,Cl* NGC2632 KW401      ,Praesepe    ,194.0, ,"a,b    ",8.87,"a,b    ",12.97,1.0,22.57,-3.44,52   ,Simbad,130.37794,18.87189,3.7153522909717275e+29,741310241.3009162,29.57
705,Cl* NGC2632 KW55       ,Praesepe    ,194.0, ,"a,b    ",8.87,"a,b    ",11.41,0.84,22.08,-4.31,52   ,Simbad,129.45825,19.89133,1.2022644346174081e+29,741310241.3009162,29.08
706,Cl* NGC2632 KW434      ,Praesepe    ,194.0, ,"a,b    ",8.87,"a,b    ",11.41,0.73,22.0,-4.37,52   ,Simbad,130.47658,19.25742,1e+29,741310241.3009162,29.0
707,Cl* NGC2632 KW182      ,Praesepe    ,194.0, ,"a,b    ",8.87,"a,b    ",10.32,0.68,21.78,-4.89,52   ,Simbad,129.87678,20.06909,6.025595860743594e+28,741310241.3009162,28.78
708,Cl* NGC2632 KW325      ,Praesepe    ,194.0, ,"a,b    ",8.87,"a,b    ",10.61,0.61,21.9,-4.71,52   ,Simbad,130.17458,19.22375,7.943282347242789e+28,741310241.3009162,28.9
709,Cl* NGC2632 KW392      ,Praesepe    ,194.0, ,"a,b    ",8.87,"a,b    ",10.72,0.6,22.0,-4.52,52   ,Simbad,130.3577,19.9436,1e+29,741310241.3009162,29.0
710,Cl* NGC2632 KW181      ,Praesepe    ,194.0, ,"a,b    ",8.87,"a,b    ",10.47,0.59,21.9,-4.68,52   ,Simbad,129.85408,19.45934,7.943282347242789e+28,741310241.3009162,28.9
711,Cl* NGC2632 KW34       ,Praesepe    ,194.0, ,"a,b    ",8.87,"a,b    ",9.5,0.57,21.78,-5.27,52   ,Simbad,129.36747,19.16235,6.025595860743594e+28,741310241.3009162,28.78
712,Cl* NGC2632 KW458      ,Praesepe    ,194.0, ,"a,b    ",8.87,"a,b    ",9.71,0.55,22.51,-4.44,52   ,Simbad,130.58387,20.03659,3.235936569296294e+29,741310241.3009162,29.51
713,Cl* NGC2632 KW217      ,Praesepe    ,194.0, ,"a,b    ",8.87,"a,b    ",10.23,0.51,22.08,-4.68,52   ,Simbad,129.96809,19.31267,1.2022644346174081e+29,741310241.3009162,29.08
714,Cl* NGC2632 KW238      ,Praesepe    ,194.0, ,"a,b    ",8.87,"a,b    ",10.3,0.51,22.0,-4.61,52   ,Simbad,130.0026,19.80656,1e+29,741310241.3009162,29.0
715,Cl* NGC2632 KW142      ,Praesepe    ,194.0, ,"a,b    ",8.87,"a,b    ",9.31,0.49,22.3,-4.81,52   ,Simbad,129.76179,19.724729999999997,1.995262314968883e+29,741310241.3009162,29.3
716,Cl* NGC2632 KW16       ,Praesepe    ,194.0, ,"a,b    ",8.87,"a,b    ",9.25,0.47,21.9,-5.2,52   ,Simbad,129.25846,19.604779999999998,7.943282347242789e+28,741310241.3009162,28.9
